Data;Nome do Ativo;Cota/Preço de Fechamento Ajustados
06/10/2023;CDI;3011,272204
09/10/2023;CDI;3012,69591
10/10/2023;CDI;3014,120289
11/10/2023;CDI;3015,545342
13/10/2023;CDI;3016,971068
16/10/2023;CDI;3018,397468
17/10/2023;CDI;3019,824543
18/10/2023;CDI;3021,252293
19/10/2023;CDI;3022,680717
20/10/2023;CDI;3024,109817
23/10/2023;CDI;3025,539593
24/10/2023;CDI;3026,970044
25/10/2023;CDI;3028,401172
26/10/2023;CDI;3029,832977
27/10/2023;CDI;3031,265458
30/10/2023;CDI;3032,698617
31/10/2023;CDI;3034,132453
01/11/2023;CDI;3035,566967
03/11/2023;CDI;3037,00216
06/11/2023;CDI;3038,384395
07/11/2023;CDI;3039,76726
08/11/2023;CDI;3041,150754
09/11/2023;CDI;3042,534878
10/11/2023;CDI;3043,919632
13/11/2023;CDI;3045,305016
14/11/2023;CDI;3046,691031
16/11/2023;CDI;3048,077676
17/11/2023;CDI;3049,464953
20/11/2023;CDI;3050,85286
21/11/2023;CDI;3052,2414
22/11/2023;CDI;3053,630572
23/11/2023;CDI;3055,020375
24/11/2023;CDI;3056,410812
27/11/2023;CDI;3057,801881
28/11/2023;CDI;3059,193583
29/11/2023;CDI;3060,585919
30/11/2023;CDI;3061,978888
01/12/2023;CDI;3063,372492
04/12/2023;CDI;3064,766729
05/12/2023;CDI;3066,161602
06/12/2023;CDI;3067,557109
07/12/2023;CDI;3068,953251
08/12/2023;CDI;3070,350029
11/12/2023;CDI;3071,747442
12/12/2023;CDI;3073,145491
13/12/2023;CDI;3074,544177
14/12/2023;CDI;3075,943499
15/12/2023;CDI;3077,288894
18/12/2023;CDI;3078,634877
19/12/2023;CDI;3079,981448
20/12/2023;CDI;3081,328609
21/12/2023;CDI;3082,676358
22/12/2023;CDI;3084,024698
26/12/2023;CDI;3085,373627
27/12/2023;CDI;3086,723146
28/12/2023;CDI;3088,073255
29/12/2023;CDI;3089,423955
02/01/2024;CDI;3090,775246
03/01/2024;CDI;3092,127127
04/01/2024;CDI;3093,4796
05/01/2024;CDI;3094,832665
08/01/2024;CDI;3096,186321
09/01/2024;CDI;3097,54057
10/01/2024;CDI;3098,89541
11/01/2024;CDI;3100,250844
12/01/2024;CDI;3101,60687
15/01/2024;CDI;3102,963489
16/01/2024;CDI;3104,320702
17/01/2024;CDI;3105,678508
18/01/2024;CDI;3107,036909
19/01/2024;CDI;3108,395903
22/01/2024;CDI;3109,755492
23/01/2024;CDI;3111,115675
24/01/2024;CDI;3112,476454
25/01/2024;CDI;3113,837827
26/01/2024;CDI;3115,199796
29/01/2024;CDI;3116,562361
30/01/2024;CDI;3117,925522
31/01/2024;CDI;3119,289279
01/02/2024;CDI;3120,653633
02/02/2024;CDI;3121,962977
05/02/2024;CDI;3123,272872
06/02/2024;CDI;3124,583316
07/02/2024;CDI;3125,894309
08/02/2024;CDI;3127,205853
09/02/2024;CDI;3128,517947
14/02/2024;CDI;3129,830592
15/02/2024;CDI;3131,143787
16/02/2024;CDI;3132,457533
19/02/2024;CDI;3133,771831
20/02/2024;CDI;3135,08668
21/02/2024;CDI;3136,40208
22/02/2024;CDI;3137,718033
23/02/2024;CDI;3139,034538
26/02/2024;CDI;3140,351595
27/02/2024;CDI;3141,669204
28/02/2024;CDI;3142,987367
29/02/2024;CDI;3144,306082
01/03/2024;CDI;3145,625351
04/03/2024;CDI;3146,945173
05/03/2024;CDI;3148,26555
06/03/2024;CDI;3149,58648
07/03/2024;CDI;3150,907964
08/03/2024;CDI;3152,230003
11/03/2024;CDI;3153,552596
12/03/2024;CDI;3154,875745
13/03/2024;CDI;3156,199449
14/03/2024;CDI;3157,523708
15/03/2024;CDI;3158,848522
18/03/2024;CDI;3160,173893
19/03/2024;CDI;3161,499819
20/03/2024;CDI;3162,826302
21/03/2024;CDI;3164,153342
22/03/2024;CDI;3165,424304
25/03/2024;CDI;3166,695777
26/03/2024;CDI;3167,967761
27/03/2024;CDI;3169,240256
28/03/2024;CDI;3170,513262
01/04/2024;CDI;3171,786779
02/04/2024;CDI;3173,060808
03/04/2024;CDI;3174,335348
04/04/2024;CDI;3175,610401
05/04/2024;CDI;3176,885965
08/04/2024;CDI;3178,162042
09/04/2024;CDI;3179,438632
10/04/2024;CDI;3180,715734
11/04/2024;CDI;3181,99335
12/04/2024;CDI;3183,271478
15/04/2024;CDI;3184,55012
16/04/2024;CDI;3185,829275
17/04/2024;CDI;3187,108945
18/04/2024;CDI;3188,389128
19/04/2024;CDI;3189,669825
22/04/2024;CDI;3190,951037
23/04/2024;CDI;3192,232764
24/04/2024;CDI;3193,515005
25/04/2024;CDI;3194,797762
26/04/2024;CDI;3196,081034
29/04/2024;CDI;3197,364821
30/04/2024;CDI;3198,649124
02/05/2024;CDI;3199,933942
03/05/2024;CDI;3201,219277
06/05/2024;CDI;3202,505128
07/05/2024;CDI;3203,791496
08/05/2024;CDI;3205,07838
09/05/2024;CDI;3206,365781
10/05/2024;CDI;3207,624908
13/05/2024;CDI;3208,884529
14/05/2024;CDI;3210,144645
15/05/2024;CDI;3211,405256
16/05/2024;CDI;3212,666362
17/05/2024;CDI;3213,927963
20/05/2024;CDI;3215,190059
21/05/2024;CDI;3216,452651
22/05/2024;CDI;3217,715739
23/05/2024;CDI;3218,979323
24/05/2024;CDI;3220,243403
27/05/2024;CDI;3221,507979
28/05/2024;CDI;3222,773052
29/05/2024;CDI;3224,038622
31/05/2024;CDI;3225,304689
03/06/2024;CDI;3226,571253
04/06/2024;CDI;3227,838314
05/06/2024;CDI;3229,105873
06/06/2024;CDI;3230,37393
07/06/2024;CDI;3231,642485
10/06/2024;CDI;3232,911538
11/06/2024;CDI;3234,181089
12/06/2024;CDI;3235,451139
13/06/2024;CDI;3236,721687
14/06/2024;CDI;3237,992734
17/06/2024;CDI;3239,264281
18/06/2024;CDI;3240,536327
19/06/2024;CDI;3241,808872
20/06/2024;CDI;3243,081917
21/06/2024;CDI;3244,355462
24/06/2024;CDI;3245,629508
25/06/2024;CDI;3246,904053
26/06/2024;CDI;3248,179099
27/06/2024;CDI;3249,454646
28/06/2024;CDI;3250,730693
01/07/2024;CDI;3252,007242
02/07/2024;CDI;3253,284292
03/07/2024;CDI;3254,561844
04/07/2024;CDI;3255,839897
05/07/2024;CDI;3257,118452
08/07/2024;CDI;3258,397509
09/07/2024;CDI;3259,677068
10/07/2024;CDI;3260,95713
11/07/2024;CDI;3262,237695
12/07/2024;CDI;3263,518762
15/07/2024;CDI;3264,800333
16/07/2024;CDI;3266,082407
17/07/2024;CDI;3267,364984
18/07/2024;CDI;3268,648065
19/07/2024;CDI;3269,93165
22/07/2024;CDI;3271,215738
23/07/2024;CDI;3272,500332
24/07/2024;CDI;3273,785429
25/07/2024;CDI;3275,071031
26/07/2024;CDI;3276,357138
29/07/2024;CDI;3277,64375
30/07/2024;CDI;3278,930868
31/07/2024;CDI;3280,218491
01/08/2024;CDI;3281,506619
02/08/2024;CDI;3282,795253
05/08/2024;CDI;3284,084394
06/08/2024;CDI;3285,37404
07/08/2024;CDI;3286,664193
08/08/2024;CDI;3287,954853
09/08/2024;CDI;3289,246019
12/08/2024;CDI;3290,537693
13/08/2024;CDI;3291,829874
14/08/2024;CDI;3293,122562
15/08/2024;CDI;3294,415758
16/08/2024;CDI;3295,709461
19/08/2024;CDI;3297,003673
20/08/2024;CDI;3298,298393
21/08/2024;CDI;3299,593621
22/08/2024;CDI;3300,889358
23/08/2024;CDI;3302,185604
26/08/2024;CDI;3303,482359
27/08/2024;CDI;3304,779623
28/08/2024;CDI;3306,077396
29/08/2024;CDI;3307,375679
30/08/2024;CDI;3308,674472
02/09/2024;CDI;3309,973775
03/09/2024;CDI;3311,273589
04/09/2024;CDI;3312,573912
05/09/2024;CDI;3313,874746
06/09/2024;CDI;3315,176092
09/09/2024;CDI;3316,477948
10/09/2024;CDI;3317,780315
11/09/2024;CDI;3319,083194
12/09/2024;CDI;3320,386584
13/09/2024;CDI;3321,690487
16/09/2024;CDI;3322,994901
17/09/2024;CDI;3324,299827
18/09/2024;CDI;3325,605266
19/09/2024;CDI;3326,911218
20/09/2024;CDI;3328,247557
23/09/2024;CDI;3329,584432
24/09/2024;CDI;3330,921844
25/09/2024;CDI;3332,259793
26/09/2024;CDI;3333,59828
27/09/2024;CDI;3334,937305
30/09/2024;CDI;3336,276867
01/10/2024;CDI;3337,616967
02/10/2024;CDI;3338,957606
03/10/2024;CDI;3340,298783
04/10/2024;CDI;3341,640499
07/10/2024;CDI;3342,982754
08/10/2024;CDI;3344,325548
09/10/2024;CDI;3345,668881
10/10/2024;CDI;3347,012754
11/10/2024;CDI;3348,357167
14/10/2024;CDI;3349,70212
15/10/2024;CDI;3351,047613
16/10/2024;CDI;3352,393646
17/10/2024;CDI;3353,74022
18/10/2024;CDI;3355,087335
21/10/2024;CDI;3356,434991
22/10/2024;CDI;3357,783189
23/10/2024;CDI;3359,131928
24/10/2024;CDI;3360,481208
25/10/2024;CDI;3361,831031
28/10/2024;CDI;3363,181396
29/10/2024;CDI;3364,532303
30/10/2024;CDI;3365,883753
31/10/2024;CDI;3367,235746
01/11/2024;CDI;3368,588282
04/11/2024;CDI;3369,941361
05/11/2024;CDI;3371,294983
06/11/2024;CDI;3372,64915
07/11/2024;CDI;3374,00386
08/11/2024;CDI;3375,419504
11/11/2024;CDI;3376,835742
12/11/2024;CDI;3378,252574
13/11/2024;CDI;3379,670001
14/11/2024;CDI;3381,088022
18/11/2024;CDI;3382,506639
19/11/2024;CDI;3383,92585
21/11/2024;CDI;3385,345657
22/11/2024;CDI;3386,76606
25/11/2024;CDI;3388,187059
26/11/2024;CDI;3389,608654
27/11/2024;CDI;3391,030845
28/11/2024;CDI;3392,453633
29/11/2024;CDI;3393,877018
02/12/2024;CDI;3395,301001
03/12/2024;CDI;3396,725581
04/12/2024;CDI;3398,150758
05/12/2024;CDI;3399,576534
06/12/2024;CDI;3401,002907
09/12/2024;CDI;3402,429879
10/12/2024;CDI;3403,85745
11/12/2024;CDI;3405,28562
12/12/2024;CDI;3406,714389
13/12/2024;CDI;3408,264893
16/12/2024;CDI;3409,816102
17/12/2024;CDI;3411,368017
18/12/2024;CDI;3412,920638
19/12/2024;CDI;3414,473966
20/12/2024;CDI;3416,028001
23/12/2024;CDI;3417,582744
24/12/2024;CDI;3419,138194
26/12/2024;CDI;3420,694352
27/12/2024;CDI;3422,251218
30/12/2024;CDI;3423,808792
31/12/2024;CDI;3425,367076
02/01/2025;CDI;3426,926069
03/01/2025;CDI;3428,485771
06/01/2025;CDI;3430,046184
07/01/2025;CDI;3431,607306
08/01/2025;CDI;3433,169139
09/01/2025;CDI;3434,731683
10/01/2025;CDI;3436,294938
13/01/2025;CDI;3437,858904
14/01/2025;CDI;3439,423583
15/01/2025;CDI;3440,988973
16/01/2025;CDI;3442,555076
17/01/2025;CDI;3444,121891
20/01/2025;CDI;3445,68942
21/01/2025;CDI;3447,257662
22/01/2025;CDI;3448,826618
23/01/2025;CDI;3450,396288
24/01/2025;CDI;3451,966673
27/01/2025;CDI;3453,537772
28/01/2025;CDI;3455,109586
29/01/2025;CDI;3456,682116
30/01/2025;CDI;3458,255361
31/01/2025;CDI;3459,951203
03/02/2025;CDI;3461,647876
04/02/2025;CDI;3463,345381
05/02/2025;CDI;3465,043719
06/02/2025;CDI;3466,742889
07/02/2025;CDI;3468,442893
10/02/2025;CDI;3470,14373
11/02/2025;CDI;3471,845402
12/02/2025;CDI;3473,547908
13/02/2025;CDI;3475,251248
14/02/2025;CDI;3476,955424
17/02/2025;CDI;3478,660436
18/02/2025;CDI;3480,366284
19/02/2025;CDI;3482,072968
20/02/2025;CDI;3483,780489
21/02/2025;CDI;3485,488848
24/02/2025;CDI;3487,198044
25/02/2025;CDI;3488,908078
26/02/2025;CDI;3490,618951
27/02/2025;CDI;3492,330663
28/02/2025;CDI;3494,043215
05/03/2025;CDI;3495,756606
06/03/2025;CDI;3497,470837
07/03/2025;CDI;3499,185909
10/03/2025;CDI;3500,901822
11/03/2025;CDI;3502,618576
12/03/2025;CDI;3504,336173
13/03/2025;CDI;3506,054611
14/03/2025;CDI;3507,773892
17/03/2025;CDI;3509,494016
18/03/2025;CDI;3511,214984
19/03/2025;CDI;3512,936796
20/03/2025;CDI;3514,659452
21/03/2025;CDI;3516,505735
24/03/2025;CDI;3518,352988
25/03/2025;CDI;3520,201212
26/03/2025;CDI;3522,050406
27/03/2025;CDI;3523,900572
28/03/2025;CDI;3525,75171
31/03/2025;CDI;3527,60382
01/04/2025;CDI;3529,456903
02/04/2025;CDI;3531,31096
03/04/2025;CDI;3533,16599
04/04/2025;CDI;3535,021995
07/04/2025;CDI;3536,878975
08/04/2025;CDI;3538,736931
09/04/2025;CDI;3540,595862
10/04/2025;CDI;3542,45577
11/04/2025;CDI;3544,316655
14/04/2025;CDI;3546,178518
15/04/2025;CDI;3548,041358
16/04/2025;CDI;3549,905177
17/04/2025;CDI;3551,769976
22/04/2025;CDI;3553,635753
23/04/2025;CDI;3555,502511
24/04/2025;CDI;3557,37025
25/04/2025;CDI;3559,23897
28/04/2025;CDI;3561,108671
29/04/2025;CDI;3562,979354
30/04/2025;CDI;3564,851021
02/05/2025;CDI;3566,72367
05/05/2025;CDI;3568,597303
06/05/2025;CDI;3570,47192
07/05/2025;CDI;3572,347523
08/05/2025;CDI;3574,22411
09/05/2025;CDI;3576,163707
12/05/2025;CDI;3578,104356
13/05/2025;CDI;3580,046059
14/05/2025;CDI;3581,988815
15/05/2025;CDI;3583,932626
16/05/2025;CDI;3585,877491
19/05/2025;CDI;3587,823412
20/05/2025;CDI;3589,770388
21/05/2025;CDI;3591,718422
22/05/2025;CDI;3593,667512
23/05/2025;CDI;3595,61766
26/05/2025;CDI;3597,568867
27/05/2025;CDI;3599,521132
28/05/2025;CDI;3601,474456
29/05/2025;CDI;3603,428841
30/05/2025;CDI;3605,384286
02/06/2025;CDI;3607,340793
03/06/2025;CDI;3609,298361
04/06/2025;CDI;3611,256991
05/06/2025;CDI;3613,216684
06/06/2025;CDI;3615,177441
09/06/2025;CDI;3617,139262
10/06/2025;CDI;3619,102147
11/06/2025;CDI;3621,066097
12/06/2025;CDI;3623,031114
13/06/2025;CDI;3624,997196
16/06/2025;CDI;3626,964346
17/06/2025;CDI;3628,932563
18/06/2025;CDI;3630,901848
20/06/2025;CDI;3632,872202
23/06/2025;CDI;3634,875043
24/06/2025;CDI;3636,878988
25/06/2025;CDI;3638,884038
26/06/2025;CDI;3640,890194
27/06/2025;CDI;3642,897455
30/06/2025;CDI;3644,905823
01/07/2025;CDI;3646,915299
02/07/2020;Ibovespa;96234,96
03/07/2020;Ibovespa;96764,85
06/07/2020;Ibovespa;98937,16
07/07/2020;Ibovespa;97761,04
08/07/2020;Ibovespa;99769,88
09/07/2020;Ibovespa;99160,33
10/07/2020;Ibovespa;100031,83
13/07/2020;Ibovespa;98697,06
14/07/2020;Ibovespa;100440,23
15/07/2020;Ibovespa;101790,54
16/07/2020;Ibovespa;100553,27
17/07/2020;Ibovespa;102888,25
20/07/2020;Ibovespa;104426,37
21/07/2020;Ibovespa;104309,74
22/07/2020;Ibovespa;104289,57
23/07/2020;Ibovespa;102293,31
24/07/2020;Ibovespa;102381,58
27/07/2020;Ibovespa;104477,08
28/07/2020;Ibovespa;104109,07
29/07/2020;Ibovespa;105605,17
30/07/2020;Ibovespa;105008,7
31/07/2020;Ibovespa;102912,24
03/08/2020;Ibovespa;102829,96
04/08/2020;Ibovespa;101215,87
05/08/2020;Ibovespa;102801,76
06/08/2020;Ibovespa;104125,64
07/08/2020;Ibovespa;102775,55
10/08/2020;Ibovespa;103444,48
11/08/2020;Ibovespa;102174,4
12/08/2020;Ibovespa;102117,79
13/08/2020;Ibovespa;100460,6
14/08/2020;Ibovespa;101353,45
17/08/2020;Ibovespa;99595,41
18/08/2020;Ibovespa;102065,35
19/08/2020;Ibovespa;100853,72
20/08/2020;Ibovespa;101467,87
21/08/2020;Ibovespa;101521,29
24/08/2020;Ibovespa;102297,95
25/08/2020;Ibovespa;102117,64
26/08/2020;Ibovespa;100627,33
27/08/2020;Ibovespa;100623,64
28/08/2020;Ibovespa;102142,93
31/08/2020;Ibovespa;99369,15
01/09/2020;Ibovespa;102167,65
02/09/2020;Ibovespa;101911,13
03/09/2020;Ibovespa;100721,36
04/09/2020;Ibovespa;101241,73
08/09/2020;Ibovespa;100050,43
09/09/2020;Ibovespa;101292,05
10/09/2020;Ibovespa;98834,59
11/09/2020;Ibovespa;98363,22
14/09/2020;Ibovespa;100274,52
15/09/2020;Ibovespa;100297,91
16/09/2020;Ibovespa;99675,68
17/09/2020;Ibovespa;100097,83
18/09/2020;Ibovespa;98289,71
21/09/2020;Ibovespa;96990,72
22/09/2020;Ibovespa;97293,54
23/09/2020;Ibovespa;95734,82
24/09/2020;Ibovespa;97012,07
25/09/2020;Ibovespa;96999,38
28/09/2020;Ibovespa;94666,37
29/09/2020;Ibovespa;93580,35
30/09/2020;Ibovespa;94603,38
01/10/2020;Ibovespa;95478,52
02/10/2020;Ibovespa;94015,68
05/10/2020;Ibovespa;96089,19
06/10/2020;Ibovespa;95615,03
07/10/2020;Ibovespa;95526,26
08/10/2020;Ibovespa;97919,73
09/10/2020;Ibovespa;97483,31
13/10/2020;Ibovespa;98502,82
14/10/2020;Ibovespa;99334,43
15/10/2020;Ibovespa;99054,06
16/10/2020;Ibovespa;98309,12
19/10/2020;Ibovespa;98657,65
20/10/2020;Ibovespa;100539,83
21/10/2020;Ibovespa;100552,44
22/10/2020;Ibovespa;101917,73
23/10/2020;Ibovespa;101259,75
26/10/2020;Ibovespa;101016,96
27/10/2020;Ibovespa;99605,54
28/10/2020;Ibovespa;95368,76
29/10/2020;Ibovespa;96582,16
30/10/2020;Ibovespa;93952,4
03/11/2020;Ibovespa;95979,71
04/11/2020;Ibovespa;97866,81
05/11/2020;Ibovespa;100751,4
06/11/2020;Ibovespa;100925,11
09/11/2020;Ibovespa;103515,16
10/11/2020;Ibovespa;105066,96
11/11/2020;Ibovespa;104808,83
12/11/2020;Ibovespa;102507,01
13/11/2020;Ibovespa;104723
16/11/2020;Ibovespa;106429,92
17/11/2020;Ibovespa;107248,63
18/11/2020;Ibovespa;106119,09
19/11/2020;Ibovespa;106669,9
20/11/2020;Ibovespa;106042,48
23/11/2020;Ibovespa;107378,92
24/11/2020;Ibovespa;109786,3
25/11/2020;Ibovespa;110132,53
26/11/2020;Ibovespa;110227,09
27/11/2020;Ibovespa;110575,47
30/11/2020;Ibovespa;108893,32
01/12/2020;Ibovespa;111399,91
02/12/2020;Ibovespa;111878,53
03/12/2020;Ibovespa;112291,59
04/12/2020;Ibovespa;113750,22
07/12/2020;Ibovespa;113589,77
08/12/2020;Ibovespa;113793,06
09/12/2020;Ibovespa;113001,16
10/12/2020;Ibovespa;115128,63
11/12/2020;Ibovespa;115128
14/12/2020;Ibovespa;114611,12
15/12/2020;Ibovespa;116148,63
16/12/2020;Ibovespa;117857,35
17/12/2020;Ibovespa;118400,57
18/12/2020;Ibovespa;118023,67
21/12/2020;Ibovespa;115822,57
22/12/2020;Ibovespa;116636,18
23/12/2020;Ibovespa;117806,85
24/12/2020;Ibovespa;117806,85
28/12/2020;Ibovespa;119123,7
29/12/2020;Ibovespa;119409,15
30/12/2020;Ibovespa;119017,24
31/12/2020;Ibovespa;119017,24
04/01/2021;Ibovespa;118854,71
05/01/2021;Ibovespa;119376,21
06/01/2021;Ibovespa;119100,08
07/01/2021;Ibovespa;122385,92
08/01/2021;Ibovespa;125076,63
11/01/2021;Ibovespa;123255,13
12/01/2021;Ibovespa;123998
13/01/2021;Ibovespa;121933,08
14/01/2021;Ibovespa;123480,52
15/01/2021;Ibovespa;120348,8
18/01/2021;Ibovespa;121241,63
19/01/2021;Ibovespa;120636,39
20/01/2021;Ibovespa;119646,4
21/01/2021;Ibovespa;118328,99
22/01/2021;Ibovespa;117380,49
25/01/2021;Ibovespa;117380,49
26/01/2021;Ibovespa;116464,06
27/01/2021;Ibovespa;115882,3
28/01/2021;Ibovespa;118883,25
29/01/2021;Ibovespa;115067,55
01/02/2021;Ibovespa;117517,57
02/02/2021;Ibovespa;118233,81
03/02/2021;Ibovespa;119724,72
04/02/2021;Ibovespa;119260,82
05/02/2021;Ibovespa;120240,26
08/02/2021;Ibovespa;119696,36
09/02/2021;Ibovespa;119471,62
10/02/2021;Ibovespa;118435,33
11/02/2021;Ibovespa;119299,83
12/02/2021;Ibovespa;119428,72
17/02/2021;Ibovespa;120355,79
18/02/2021;Ibovespa;119198,97
19/02/2021;Ibovespa;118430,53
22/02/2021;Ibovespa;112667,7
23/02/2021;Ibovespa;115227,46
24/02/2021;Ibovespa;115667,78
25/02/2021;Ibovespa;112256,36
26/02/2021;Ibovespa;110035,17
01/03/2021;Ibovespa;110334,83
02/03/2021;Ibovespa;111539,8
03/03/2021;Ibovespa;111183,95
04/03/2021;Ibovespa;112690,17
05/03/2021;Ibovespa;115202,23
08/03/2021;Ibovespa;110611,58
09/03/2021;Ibovespa;111330,62
10/03/2021;Ibovespa;112776,49
11/03/2021;Ibovespa;114983,76
12/03/2021;Ibovespa;114160,4
15/03/2021;Ibovespa;114850,74
16/03/2021;Ibovespa;114018,78
17/03/2021;Ibovespa;116549,44
18/03/2021;Ibovespa;114835,43
19/03/2021;Ibovespa;116221,58
22/03/2021;Ibovespa;114978,86
23/03/2021;Ibovespa;113261,8
24/03/2021;Ibovespa;112064,19
25/03/2021;Ibovespa;113749,9
26/03/2021;Ibovespa;114780,62
29/03/2021;Ibovespa;115418,72
30/03/2021;Ibovespa;116849,67
31/03/2021;Ibovespa;116633,72
01/04/2021;Ibovespa;115253,31
05/04/2021;Ibovespa;117518,44
06/04/2021;Ibovespa;117498,87
07/04/2021;Ibovespa;117623,58
08/04/2021;Ibovespa;118313,23
09/04/2021;Ibovespa;117669,9
12/04/2021;Ibovespa;118811,74
13/04/2021;Ibovespa;119297,13
14/04/2021;Ibovespa;120294,68
15/04/2021;Ibovespa;120700,67
16/04/2021;Ibovespa;121113,93
19/04/2021;Ibovespa;120933,78
20/04/2021;Ibovespa;120061,99
22/04/2021;Ibovespa;119371,48
23/04/2021;Ibovespa;120530,06
26/04/2021;Ibovespa;120594,61
27/04/2021;Ibovespa;119388,37
28/04/2021;Ibovespa;121052,52
29/04/2021;Ibovespa;120065,75
30/04/2021;Ibovespa;118893,84
03/05/2021;Ibovespa;119209,48
04/05/2021;Ibovespa;117712
05/05/2021;Ibovespa;119564,44
06/05/2021;Ibovespa;119920,61
07/05/2021;Ibovespa;122038,11
10/05/2021;Ibovespa;121909,03
11/05/2021;Ibovespa;122964,01
12/05/2021;Ibovespa;119710,03
13/05/2021;Ibovespa;120705,91
14/05/2021;Ibovespa;121880,82
17/05/2021;Ibovespa;122937,87
18/05/2021;Ibovespa;122979,96
19/05/2021;Ibovespa;122636,3
20/05/2021;Ibovespa;122700,79
21/05/2021;Ibovespa;122592,47
24/05/2021;Ibovespa;124031,62
25/05/2021;Ibovespa;122987,71
26/05/2021;Ibovespa;123989,17
27/05/2021;Ibovespa;124366,57
28/05/2021;Ibovespa;125561,37
31/05/2021;Ibovespa;126215,73
01/06/2021;Ibovespa;128267,05
02/06/2021;Ibovespa;129601,44
04/06/2021;Ibovespa;130125,78
07/06/2021;Ibovespa;130776,27
08/06/2021;Ibovespa;129787,11
09/06/2021;Ibovespa;129906,8
10/06/2021;Ibovespa;130076,17
11/06/2021;Ibovespa;129441,03
14/06/2021;Ibovespa;130207,96
15/06/2021;Ibovespa;130091,08
16/06/2021;Ibovespa;129259,49
17/06/2021;Ibovespa;128057,22
18/06/2021;Ibovespa;128405,35
21/06/2021;Ibovespa;129264,96
22/06/2021;Ibovespa;128767,45
23/06/2021;Ibovespa;128427,98
24/06/2021;Ibovespa;129513,62
25/06/2021;Ibovespa;127255,61
28/06/2021;Ibovespa;127429,17
29/06/2021;Ibovespa;127327,44
30/06/2021;Ibovespa;126801,66
01/07/2021;Ibovespa;125666,19
02/07/2021;Ibovespa;127621,65
05/07/2021;Ibovespa;126920,05
06/07/2021;Ibovespa;125094,88
07/07/2021;Ibovespa;127018,71
08/07/2021;Ibovespa;125427,77
09/07/2021;Ibovespa;125427,77
12/07/2021;Ibovespa;127593,83
13/07/2021;Ibovespa;128167,74
14/07/2021;Ibovespa;128406,51
15/07/2021;Ibovespa;127467,88
16/07/2021;Ibovespa;125960,26
19/07/2021;Ibovespa;124394,57
20/07/2021;Ibovespa;125401,36
21/07/2021;Ibovespa;125929,25
22/07/2021;Ibovespa;126146,66
23/07/2021;Ibovespa;125052,78
26/07/2021;Ibovespa;126003,86
27/07/2021;Ibovespa;124612,03
28/07/2021;Ibovespa;126285,59
29/07/2021;Ibovespa;125675,33
30/07/2021;Ibovespa;121800,79
02/08/2021;Ibovespa;122515,74
03/08/2021;Ibovespa;123576,56
04/08/2021;Ibovespa;121801,21
05/08/2021;Ibovespa;121632,92
06/08/2021;Ibovespa;122810,36
09/08/2021;Ibovespa;123019,38
10/08/2021;Ibovespa;122202,47
11/08/2021;Ibovespa;122056,34
12/08/2021;Ibovespa;120700,98
13/08/2021;Ibovespa;121193,75
16/08/2021;Ibovespa;119180,03
17/08/2021;Ibovespa;117903,81
18/08/2021;Ibovespa;116642,62
19/08/2021;Ibovespa;117164,69
20/08/2021;Ibovespa;118052,77
23/08/2021;Ibovespa;117471,67
24/08/2021;Ibovespa;120210,75
25/08/2021;Ibovespa;120817,71
26/08/2021;Ibovespa;118723,97
27/08/2021;Ibovespa;120677,6
30/08/2021;Ibovespa;119739,96
31/08/2021;Ibovespa;118781,03
01/09/2021;Ibovespa;119395,6
02/09/2021;Ibovespa;116677,08
03/09/2021;Ibovespa;116933,24
06/09/2021;Ibovespa;117868,63
08/09/2021;Ibovespa;113412,84
09/09/2021;Ibovespa;115360,86
10/09/2021;Ibovespa;114285,93
13/09/2021;Ibovespa;116403,72
14/09/2021;Ibovespa;116180,55
15/09/2021;Ibovespa;115062,54
16/09/2021;Ibovespa;113794,28
17/09/2021;Ibovespa;111439,37
20/09/2021;Ibovespa;108843,74
21/09/2021;Ibovespa;110249,73
22/09/2021;Ibovespa;112282,28
23/09/2021;Ibovespa;114064,36
24/09/2021;Ibovespa;113282,67
27/09/2021;Ibovespa;113583,01
28/09/2021;Ibovespa;110123,85
29/09/2021;Ibovespa;111106,83
30/09/2021;Ibovespa;110979,1
01/10/2021;Ibovespa;112899,64
04/10/2021;Ibovespa;110393,09
05/10/2021;Ibovespa;110457,64
06/10/2021;Ibovespa;110559,57
07/10/2021;Ibovespa;110585,43
08/10/2021;Ibovespa;112833,2
11/10/2021;Ibovespa;112180,48
13/10/2021;Ibovespa;113455,92
14/10/2021;Ibovespa;113185,48
15/10/2021;Ibovespa;114647,99
18/10/2021;Ibovespa;114428,18
19/10/2021;Ibovespa;110672,76
20/10/2021;Ibovespa;110786,43
21/10/2021;Ibovespa;107735,01
22/10/2021;Ibovespa;106296,18
25/10/2021;Ibovespa;108714,55
26/10/2021;Ibovespa;106419,53
27/10/2021;Ibovespa;106363,1
28/10/2021;Ibovespa;105704,96
29/10/2021;Ibovespa;103500,71
01/11/2021;Ibovespa;105550,86
03/11/2021;Ibovespa;105616,88
04/11/2021;Ibovespa;103412,09
05/11/2021;Ibovespa;104824,23
08/11/2021;Ibovespa;104781,13
09/11/2021;Ibovespa;105535,08
10/11/2021;Ibovespa;105967,51
11/11/2021;Ibovespa;107594,67
12/11/2021;Ibovespa;106334,54
16/11/2021;Ibovespa;104403,66
17/11/2021;Ibovespa;102948,45
18/11/2021;Ibovespa;102426
19/11/2021;Ibovespa;103035,02
